ID;Batch;Distance (µm);Sr:Ca_Avg 
UP_11_9;Autumn-spawning;749.124999999999;1.03925827833828
UP_11_5;Autumn-spawning;749.124999999999;1.22653056773402
UP_11_6;Autumn-spawning;749.124999999999;0.934777319597527
UP_11_18;Autumn-spawning;749.124999999999;0.909717600497704
UP_11_7;Autumn-spawning;749.124999999999;1.16126080663826
UP_11_8;Autumn-spawning;749.124999999999;1.49624796917816
UP_11_14;Autumn-spawning;749.124999999999;1.01213380898367
SH_29;Spring-spawning;753.479999999999;1.72642691705201
SH_27;Spring-spawning;753.479999999999;1.72124632164928
SH_26;Spring-spawning;753.479999999999;2.18648313706482
SH_25;Spring-spawning;753.479999999999;1.48157338163265
SH_23;Spring-spawning;753.479999999999;1.65880572185938
SH_22;Spring-spawning;753.479999999999;2.14258707043412
SL57;Slåttersill;753.479999999999;1.68226887749458
SL_63;Slåttersill;753.479999999999;1.84127978733833
SL_58;Slåttersill;753.479999999999;1.73161448568706
SL_66;Slåttersill;753.479999999999;1.57599308106013
SL_65;Slåttersill;753.479999999999;1.51782201970609
SL_62;Slåttersill;753.479999999999;1.824078142527
SH_21;Spring-spawning;753.479999999999;1.63589887865925
SL-51;Slåttersill;755.255052136415;1.3576165581503
SL_53;Slåttersill;755.255052136415;1.72510346792667
SL_45;Slåttersill;755.255052136415;1.67045407835055
SL_54;Slåttersill;755.255052136415;1.72235671275842
SH31;Spring-spawning;760.649999999999;1.82388550662988
SH32;Spring-spawning;760.649999999999;1.24111761481834
SH_33;Spring-spawning;760.649999999999;1.62795382812597
UP_11_4;Autumn-spawning;760.649999999999;1.27022225533974
UP_11_9;Autumn-spawning;760.649999999999;1.13033408731454
UP_11_5;Autumn-spawning;760.649999999999;1.21663374218002
UP_11_6;Autumn-spawning;760.649999999999;0.905280155341998
UP_11_18;Autumn-spawning;760.649999999999;0.936250809144318
UP_11_7;Autumn-spawning;760.649999999999;1.15813598258101
UP_11_8;Autumn-spawning;760.649999999999;1.53041161488238
UP_11_14;Autumn-spawning;760.649999999999;0.999482803363531
SH_29;Spring-spawning;764.399999999999;1.71059435197511
SH_27;Spring-spawning;764.399999999999;1.70079459724915
SH_26;Spring-spawning;764.399999999999;2.20084799617671
SH_25;Spring-spawning;764.399999999999;1.46793098550625
SH_23;Spring-spawning;764.399999999999;1.64530428441062
SH_22;Spring-spawning;764.399999999999;2.13005689034313
SL57;Slåttersill;764.399999999999;1.71228396081363
SL_63;Slåttersill;764.399999999999;1.80355276701702
SL_58;Slåttersill;764.399999999999;1.73914316353494
SL_66;Slåttersill;764.399999999999;1.57158605075628
SL_65;Slåttersill;764.399999999999;1.57269978947337
SL_62;Slåttersill;764.399999999999;1.83805838008933
SH_21;Spring-spawning;764.399999999999;1.63970647273921
SH31;Spring-spawning;772.174999999999;1.79932693232321
SH32;Spring-spawning;772.174999999999;1.20730136981202
SH_33;Spring-spawning;772.174999999999;1.67132245372567
UP_11_4;Autumn-spawning;772.174999999999;1.24136416018039
UP_11_9;Autumn-spawning;772.174999999999;1.1919417553363
UP_11_5;Autumn-spawning;772.174999999999;1.2710457736995
UP_11_6;Autumn-spawning;772.174999999999;0.923406267683616
UP_11_18;Autumn-spawning;772.174999999999;1.02833307894189
UP_11_7;Autumn-spawning;772.174999999999;1.09891660557755
UP_11_8;Autumn-spawning;772.174999999999;1.51120731957671
UP_11_14;Autumn-spawning;772.174999999999;0.981514941415989
SH_29;Spring-spawning;775.319999999999;1.68515094391136
SH_27;Spring-spawning;775.319999999999;1.62599143552989
SH_26;Spring-spawning;775.319999999999;2.23224258293401
SH_25;Spring-spawning;775.319999999999;1.46674338911871
SH_23;Spring-spawning;775.319999999999;1.66391986450656
SH_22;Spring-spawning;775.319999999999;2.17303103677993
SL57;Slåttersill;775.319999999999;1.74018251460607
SL_63;Slåttersill;775.319999999999;1.77539972146389
SL_58;Slåttersill;775.319999999999;1.78755410632646
SL_66;Slåttersill;775.319999999999;1.56507860828198
SL_65;Slåttersill;775.319999999999;1.5962709579445
SL_62;Slåttersill;775.319999999999;1.86969020061629
SH_21;Spring-spawning;775.319999999999;1.63403921157198
SL-51;Slåttersill;781.298329796291;1.54214298952004
SL_53;Slåttersill;781.298329796291;1.79537770489587
SL_45;Slåttersill;781.298329796291;1.60746836822835
SL_54;Slåttersill;781.298329796291;1.7495744210464
SH31;Spring-spawning;783.699999999999;1.84095670758475
SH32;Spring-spawning;783.699999999999;1.15141010458136
SH_33;Spring-spawning;783.699999999999;1.68437490855025
UP_11_4;Autumn-spawning;783.699999999999;1.2376694257311
UP_11_9;Autumn-spawning;783.699999999999;1.17712758845233
UP_11_5;Autumn-spawning;783.699999999999;1.24669393678291
UP_11_6;Autumn-spawning;783.699999999999;0.952467300675936
UP_11_18;Autumn-spawning;783.699999999999;1.03264623071787
UP_11_7;Autumn-spawning;783.699999999999;1.14056904773063
UP_11_8;Autumn-spawning;783.699999999999;1.53101677709403
UP_11_14;Autumn-spawning;783.699999999999;0.982347869706679
SH_29;Spring-spawning;786.239999999999;1.65563196390398
SH_27;Spring-spawning;786.239999999999;1.64493311216551
SH_26;Spring-spawning;786.239999999999;2.19535964063623
SH_25;Spring-spawning;786.239999999999;1.43903534224049
SH_23;Spring-spawning;786.239999999999;1.62323070248014
SH_22;Spring-spawning;786.239999999999;2.17806320987094
SL57;Slåttersill;786.239999999999;1.740474809086
SL_63;Slåttersill;786.239999999999;1.75367086211979
SL_58;Slåttersill;786.239999999999;1.80164609543269
SL_66;Slåttersill;786.239999999999;1.56919933880918
SL_65;Slåttersill;786.239999999999;1.64957936876151
SL_62;Slåttersill;786.239999999999;1.90575573056182
SH_21;Spring-spawning;786.239999999999;1.63504684947286
SH31;Spring-spawning;795.224999999999;1.78760908053237
SH32;Spring-spawning;795.224999999999;1.09982550793582
SH_33;Spring-spawning;795.224999999999;1.59990153438863
UP_11_4;Autumn-spawning;795.224999999999;1.21436634729217
UP_11_9;Autumn-spawning;795.224999999999;1.19364351351708
UP_11_5;Autumn-spawning;795.224999999999;1.2085180397936
UP_11_6;Autumn-spawning;795.224999999999;0.986521403465894
UP_11_18;Autumn-spawning;795.224999999999;1.0516881472125
UP_11_7;Autumn-spawning;795.224999999999;1.16022915840745
UP_11_8;Autumn-spawning;795.224999999999;1.51289264193694
UP_11_14;Autumn-spawning;795.224999999999;0.980450884848882
SH_29;Spring-spawning;797.159999999999;1.63599443962547
SH_27;Spring-spawning;797.159999999999;1.64179017367201
SH_26;Spring-spawning;797.159999999999;2.16362578713194
SH_25;Spring-spawning;797.159999999999;1.43076893951965
SH_23;Spring-spawning;797.159999999999;1.6128645857498
SH_22;Spring-spawning;797.159999999999;2.19293147268635
SL57;Slåttersill;797.159999999999;1.72350035147077
SL_63;Slåttersill;797.159999999999;1.72938811478805
SL_58;Slåttersill;797.159999999999;1.80623562313276
SL_66;Slåttersill;797.159999999999;1.5839985693508
SL_65;Slåttersill;797.159999999999;1.693573202289
SL_62;Slåttersill;797.159999999999;1.93772657828734
SH_21;Spring-spawning;797.159999999999;1.64591816543495
SH31;Spring-spawning;806.749999999999;1.75629578657975
SH32;Spring-spawning;806.749999999999;1.04716964920394
SH_33;Spring-spawning;806.749999999999;1.55322192320928
UP_11_4;Autumn-spawning;806.749999999999;1.18855048682223
UP_11_9;Autumn-spawning;806.749999999999;1.19356588175599
UP_11_5;Autumn-spawning;806.749999999999;1.19525371292535
UP_11_6;Autumn-spawning;806.749999999999;1.03543604757929
UP_11_18;Autumn-spawning;806.749999999999;1.02950847785905
UP_11_7;Autumn-spawning;806.749999999999;1.14824483949399
UP_11_8;Autumn-spawning;806.749999999999;1.49010891584466
UP_11_14;Autumn-spawning;806.749999999999;1.01972492326778
SL-51;Slåttersill;807.341607456168;1.40824187524493
SL_53;Slåttersill;807.341607456168;1.92068250871092
SL_45;Slåttersill;807.341607456168;1.7580773691577
SL_54;Slåttersill;807.341607456168;1.83947515507591
SH_29;Spring-spawning;808.079999999999;1.60655304163779
SH_27;Spring-spawning;808.079999999999;1.64685689954907
SH_26;Spring-spawning;808.079999999999;2.14686242607434
SH_25;Spring-spawning;808.079999999999;1.42389112731097
SH_23;Spring-spawning;808.079999999999;1.60674364516114
SH_22;Spring-spawning;808.079999999999;2.19015412731515
SL57;Slåttersill;808.079999999999;1.70940269127529
SL_63;Slåttersill;808.079999999999;1.72240774390118
SL_58;Slåttersill;808.079999999999;1.82841795353452
SL_66;Slåttersill;808.079999999999;1.56358542986529
SL_65;Slåttersill;808.079999999999;1.69882563116212
SL_62;Slåttersill;808.079999999999;1.97352267161318
SH_21;Spring-spawning;808.079999999999;1.63206812452972
SH31;Spring-spawning;818.274999999999;1.780561770891
SH32;Spring-spawning;818.274999999999;1.00333622517731
SH_33;Spring-spawning;818.274999999999;1.53944886337817
UP_11_4;Autumn-spawning;818.274999999999;1.15239872279445
UP_11_9;Autumn-spawning;818.274999999999;1.21894193757216
UP_11_5;Autumn-spawning;818.274999999999;1.20471649202126
UP_11_6;Autumn-spawning;818.274999999999;1.06186006254166
UP_11_18;Autumn-spawning;818.274999999999;1.05675396535241
UP_11_7;Autumn-spawning;818.274999999999;1.1762248271936
UP_11_8;Autumn-spawning;818.274999999999;1.27494640642437
UP_11_14;Autumn-spawning;818.274999999999;1.07188353808875
SH_29;Spring-spawning;818.999999999999;1.61598400794369
SH_27;Spring-spawning;818.999999999999;1.59935996755969
SH_26;Spring-spawning;818.999999999999;2.14167484754728
SH_25;Spring-spawning;818.999999999999;1.40319030872741
SH_23;Spring-spawning;818.999999999999;1.59892194718467
SH_22;Spring-spawning;818.999999999999;2.18143325131522
SL57;Slåttersill;818.999999999999;1.69066575257696
SL_63;Slåttersill;818.999999999999;1.72265730542041
SL_58;Slåttersill;818.999999999999;1.85329764320217
SL_66;Slåttersill;818.999999999999;1.55451666822365
SL_65;Slåttersill;818.999999999999;1.7094599727178
SL_62;Slåttersill;818.999999999999;1.99987634152702
SH_21;Spring-spawning;818.999999999999;1.61920577648328
SH31;Spring-spawning;829.799999999999;1.8169941415031
SH32;Spring-spawning;829.799999999999;0.986468613991137
SH_33;Spring-spawning;829.799999999999;1.63209926812107
UP_11_4;Autumn-spawning;829.799999999999;1.13004861387181
UP_11_9;Autumn-spawning;829.799999999999;1.11821380912287
UP_11_5;Autumn-spawning;829.799999999999;1.14152898032434
UP_11_6;Autumn-spawning;829.799999999999;1.06614439225286
UP_11_18;Autumn-spawning;829.799999999999;1.09734753792321
UP_11_7;Autumn-spawning;829.799999999999;1.12445143445162
UP_11_8;Autumn-spawning;829.799999999999;1.21760905964878
UP_11_14;Autumn-spawning;829.799999999999;1.11688727806824
SH_29;Spring-spawning;829.919999999999;1.58348687096067
SH_27;Spring-spawning;829.919999999999;1.62193295187517
SH_26;Spring-spawning;829.919999999999;2.13073133518292
SH_25;Spring-spawning;829.919999999999;1.4145733631274
SH_23;Spring-spawning;829.919999999999;1.59286810635079
SH_22;Spring-spawning;829.919999999999;2.20569601028576
SL57;Slåttersill;829.919999999999;1.64122716102156
SL_63;Slåttersill;829.919999999999;1.73667394805638
SL_58;Slåttersill;829.919999999999;1.86119086416964
SL_66;Slåttersill;829.919999999999;1.54765382607859
SL_65;Slåttersill;829.919999999999;1.68029994431332
SL_62;Slåttersill;829.919999999999;2.0120275930856
SH_21;Spring-spawning;829.919999999999;1.61210918660659
SL-51;Slåttersill;833.384885116044;1.54238126425421
SL_53;Slåttersill;833.384885116044;1.83952803805639
SL_45;Slåttersill;833.384885116044;1.40829253328972
SL_54;Slåttersill;833.384885116044;1.55528155002986
SH_29;Spring-spawning;840.839999999999;1.59008590380416
SH_27;Spring-spawning;840.839999999999;1.67286971686506
SH_26;Spring-spawning;840.839999999999;2.09067161618322
SH_25;Spring-spawning;840.839999999999;1.42081115096817
SH_23;Spring-spawning;840.839999999999;1.58236403712178
SH_22;Spring-spawning;840.839999999999;2.16180360331225
SL57;Slåttersill;840.839999999999;1.59639230610472
SL_63;Slåttersill;840.839999999999;1.7033082070486
SL_58;Slåttersill;840.839999999999;1.84208623247682
SL_66;Slåttersill;840.839999999999;1.53439393271702
SL_65;Slåttersill;840.839999999999;1.68304697156858
SL_62;Slåttersill;840.839999999999;2.03036152648884
SH_21;Spring-spawning;840.839999999999;1.59366662298302
SH31;Spring-spawning;841.324999999999;1.8299810313386
SH32;Spring-spawning;841.324999999999;1.03324889240747
SH_33;Spring-spawning;841.324999999999;1.62421679600262
UP_11_4;Autumn-spawning;841.324999999999;1.10701040422951
UP_11_9;Autumn-spawning;841.324999999999;1.13110830679124
UP_11_5;Autumn-spawning;841.324999999999;1.02074760098599
UP_11_6;Autumn-spawning;841.324999999999;1.08445745029243
UP_11_18;Autumn-spawning;841.324999999999;1.07495516516295
UP_11_7;Autumn-spawning;841.324999999999;1.12784296727685
UP_11_8;Autumn-spawning;841.324999999999;1.21836177727752
UP_11_14;Autumn-spawning;841.324999999999;1.14953568926519
SH_29;Spring-spawning;851.759999999999;1.59971021459871
SH_27;Spring-spawning;851.759999999999;1.68280934227802
SH_26;Spring-spawning;851.759999999999;2.07510367004239
SH_25;Spring-spawning;851.759999999999;1.42386954531416
SH_23;Spring-spawning;851.759999999999;1.57103293696513
SH_22;Spring-spawning;851.759999999999;2.14059508570422
SL57;Slåttersill;851.759999999999;1.55695985493578
SL_63;Slåttersill;851.759999999999;1.71818658136788
SL_58;Slåttersill;851.759999999999;1.84180551519077
SL_66;Slåttersill;851.759999999999;1.5169256565541
SL_65;Slåttersill;851.759999999999;1.71065540664228
SL_62;Slåttersill;851.759999999999;2.03248919012302
SH_21;Spring-spawning;851.759999999999;1.59826410114837
SH31;Spring-spawning;852.849999999999;1.93777992295729
SH32;Spring-spawning;852.849999999999;1.11344460912395
SH_33;Spring-spawning;852.849999999999;1.71359754438314
UP_11_4;Autumn-spawning;852.849999999999;1.05864100864448
UP_11_9;Autumn-spawning;852.849999999999;1.19861765262027
UP_11_5;Autumn-spawning;852.849999999999;1.01004633686604
UP_11_6;Autumn-spawning;852.849999999999;1.07381164366681
UP_11_18;Autumn-spawning;852.849999999999;1.12393982997404
UP_11_7;Autumn-spawning;852.849999999999;1.02936688541675
UP_11_8;Autumn-spawning;852.849999999999;1.19092623876063
UP_11_14;Autumn-spawning;852.849999999999;1.14964459675074
SL-51;Slåttersill;859.42816277592;1.75792783342698
SL_53;Slåttersill;859.42816277592;1.76101686030855
SL_45;Slåttersill;859.42816277592;1.75817915724111
SL_54;Slåttersill;859.42816277592;1.549005238603
SH_29;Spring-spawning;862.679999999999;1.59260130741039
SH_27;Spring-spawning;862.679999999999;1.70491907848001
SH_26;Spring-spawning;862.679999999999;2.06638900425883
SH_25;Spring-spawning;862.679999999999;1.43827699471635
SH_23;Spring-spawning;862.679999999999;1.57315290921389
SH_22;Spring-spawning;862.679999999999;2.10050827883879
SL57;Slåttersill;862.679999999999;1.50344884192333
SL_63;Slåttersill;862.679999999999;1.7222115974015
SL_58;Slåttersill;862.679999999999;1.83239998143653
SL_66;Slåttersill;862.679999999999;1.53750049870723
SL_65;Slåttersill;862.679999999999;1.68569662699987
SL_62;Slåttersill;862.679999999999;2.03818532251813
SH_21;Spring-spawning;862.679999999999;1.60737184655034
SH31;Spring-spawning;864.374999999999;1.95237771539335
SH32;Spring-spawning;864.374999999999;1.12137620738723
SH_33;Spring-spawning;864.374999999999;1.76917232040264
UP_11_4;Autumn-spawning;864.374999999999;1.0365504084523
UP_11_9;Autumn-spawning;864.374999999999;1.31060623703485
UP_11_5;Autumn-spawning;864.374999999999;0.956792348520417
UP_11_6;Autumn-spawning;864.374999999999;1.08534369358458
UP_11_18;Autumn-spawning;864.374999999999;1.19601413987635
UP_11_7;Autumn-spawning;864.374999999999;0.870312288140929
UP_11_8;Autumn-spawning;864.374999999999;1.19617351393738
UP_11_14;Autumn-spawning;864.374999999999;1.19724383089044
SH_29;Spring-spawning;873.599999999999;1.58788551177084
SH_27;Spring-spawning;873.599999999999;1.70696850496931
SH_26;Spring-spawning;873.599999999999;2.01788387144852
SH_25;Spring-spawning;873.599999999999;1.46902844242269
SH_23;Spring-spawning;873.599999999999;1.57206500631057
SH_22;Spring-spawning;873.599999999999;2.07298336529288
SL57;Slåttersill;873.599999999999;1.43889086480138
SL_63;Slåttersill;873.599999999999;1.70642553979687
SL_58;Slåttersill;873.599999999999;1.84273779672149
SL_66;Slåttersill;873.599999999999;1.54585633960773
SL_65;Slåttersill;873.599999999999;1.7085527720962
SL_62;Slåttersill;873.599999999999;2.00657160628928
SH_21;Spring-spawning;873.599999999999;1.62106734160212
SH31;Spring-spawning;875.899999999999;1.99256605045203
SH32;Spring-spawning;875.899999999999;1.15975355840038
SH_33;Spring-spawning;875.899999999999;1.84907935178623
UP_11_4;Autumn-spawning;875.899999999999;1.00552489364371
UP_11_9;Autumn-spawning;875.899999999999;1.26505195522528
UP_11_5;Autumn-spawning;875.899999999999;0.930290989241835
UP_11_6;Autumn-spawning;875.899999999999;1.03763472090037
UP_11_18;Autumn-spawning;875.899999999999;1.28685373815837
UP_11_7;Autumn-spawning;875.899999999999;0.841694299640375
UP_11_8;Autumn-spawning;875.899999999999;1.13792151463437
UP_11_14;Autumn-spawning;875.899999999999;1.22742557508432
SH_29;Spring-spawning;884.519999999999;1.58346877493967
SH_27;Spring-spawning;884.519999999999;1.72584946706583
SH_26;Spring-spawning;884.519999999999;1.96907847549398
SH_25;Spring-spawning;884.519999999999;1.50212872885961
SH_23;Spring-spawning;884.519999999999;1.57211382650687
SH_22;Spring-spawning;884.519999999999;2.02657183583446
SL57;Slåttersill;884.519999999999;1.39680670416443
